t1,rx,ry,rz,qx,qy,qz,qw,t2,th1,th2,th3,th4,th5,th6
137.6,0.333306,0.210359,0.0547079,0.976912,0.0276409,0.0747882,-0.198208,137.6,-2.11052,-2.50071,-2.2255,1.87365,0.583708,-2.9864
137.7,0.333306,0.210359,0.0547079,0.976912,0.0276409,0.0747882,-0.198208,137.7,-2.11052,-2.50071,-2.2255,1.87365,0.583708,-2.9864
137.8,0.0538787,0.583155,0.733966,-0.404145,0.251453,0.76956,0.425694,137.8,1.22711,-0.943106,-0.0841947,-0.909805,-1.10961,-0.781
137.9,0.0538787,0.583155,0.733966,-0.404145,0.251453,0.76956,0.425694,137.9,1.22711,-0.943106,-0.0841947,-0.909805,-1.10961,-0.781
138,0.0176228,-0.0974027,0.177762,0.226598,0.110749,0.119412,0.960275,138,2.05146,-2.41651,3.11709,1.74547,2.89152,-0.193522
138.1,0.0176228,-0.0974027,0.177762,0.226598,0.110749,0.119412,0.960275,138.1,2.05146,-2.41651,3.11709,1.74547,2.89152,-0.193522
138.2,0.0176228,-0.0974027,0.177762,0.226598,0.110749,0.119412,0.960275,138.2,2.05146,-2.41651,3.11709,1.74547,2.89152,-0.193522
138.3,-0.102453,-0.0963387,0.569473,0.241942,-0.614836,0.159967,0.733383,138.3,1.47592,-1.09327,-2.00245,1.47969,1.76997,2.24058
138.4,-0.102453,-0.0963387,0.569473,0.241942,-0.614836,0.159967,0.733383,138.4,1.47592,-1.09327,-2.00245,1.47969,1.76997,2.24058
138.5,0.149149,0.177887,0.775108,0.855406,-0.369036,0.143393,-0.333964,138.5,0.757124,-0.940593,-0.909177,0.650938,-3.14034,-0.454903
138.6,0.149149,0.177887,0.775108,0.855406,-0.369036,0.143393,-0.333964,138.6,0.757124,-0.940593,-0.909177,0.650938,-3.14034,-0.454903
138.7,-0.3241,-0.466255,0.265062,-0.470956,0.876471,0.0787348,-0.0616392,138.7,1.18564,2.85634,1.69709,1.76432,-1.37476,-0.204204
138.8,-0.3241,-0.466255,0.265062,-0.470956,0.876471,0.0787348,-0.0616392,138.8,1.18564,2.85634,1.69709,1.76432,-1.37476,-0.204204
138.9,-0.3241,-0.466255,0.265062,-0.470956,0.876471,0.0787348,-0.0616392,138.9,1.18564,2.85634,1.69709,1.76432,-1.37476,-0.204204
139,-0.167695,-0.0483001,0.175196,-0.47617,0.827884,0.29338,-0.0424189,139,0.919858,-0.794823,-2.62449,-3.07499,-1.63174,-0.581195
139.1,-0.167695,-0.0483001,0.175196,-0.47617,0.827884,0.29338,-0.0424189,139.1,0.919858,-0.794823,-2.62449,-3.07499,-1.63174,-0.581195
139.2,0.0383447,-0.221024,-0.375291,-0.188614,0.684327,0.336992,0.618512,139.2,2.26132,3.06682,-1.80202,-3.06431,-1.54566,1.49728
139.3,0.0383447,-0.221024,-0.375291,-0.188614,0.684327,0.336992,0.618512,139.3,2.26132,3.06682,-1.80202,-3.06431,-1.54566,1.49728
139.4,-0.55423,0.229909,-0.502232,0.158476,0.46984,0.662408,0.561562,139.4,2.65402,1.07882,-0.809274,0.156451,2.26446,-1.85417
139.5,-0.55423,0.229909,-0.502232,0.158476,0.46984,0.662408,0.561562,139.5,2.65402,1.07882,-0.809274,0.156451,2.26446,-1.85417
139.6,-0.297332,-0.0244336,-0.582274,0.741815,-0.563474,0.203645,-0.301226,139.6,0.174044,1.37853,1.33895,-2.39515,3.02347,1.06374
139.7,-0.297332,-0.0244336,-0.582274,0.741815,-0.563474,0.203645,-0.301226,139.7,0.174044,1.37853,1.33895,-2.39515,3.02347,1.06374
139.8,-0.297332,-0.0244336,-0.582274,0.741815,-0.563474,0.203645,-0.301226,139.8,0.174044,1.37853,1.33895,-2.39515,3.02347,1.06374
139.9,0.683678,-0.201562,-0.311801,0.652872,-0.284201,-0.231011,0.66304,139.9,3.08316,2.38007,0.202319,0.656593,0.884672,1.52304
140,0.683678,-0.201562,-0.311801,0.652872,-0.284201,-0.231011,0.66304,140,3.08316,2.38007,0.202319,0.656593,0.884672,1.52304
140.1,0.217959,-0.324713,0.544635,-0.241665,0.636726,0.69554,-0.228918,140.1,-1.05118,-1.65813,1.7995,-3.00588,-2.9776,1.77186
140.2,0.217959,-0.324713,0.544635,-0.241665,0.636726,0.69554,-0.228918,140.2,-1.05118,-1.65813,1.7995,-3.00588,-2.9776,1.77186
140.3,0.226481,0.117104,0.205389,-0.350791,0.00530229,-0.124358,0.928145,140.3,-1.81647,-0.952531,-2.80481,-1.05997,-0.0779115,0.962584
140.4,0.226481,0.117104,0.205389,-0.350791,0.00530229,-0.124358,0.928145,140.4,-1.81647,-0.952531,-2.80481,-1.05997,-0.0779115,0.962584
140.5,-0.0610477,-0.0811099,0.0509567,-0.296021,-0.692499,-0.0363222,0.656885,140.5,-3.11457,0.637115,2.85068,1.17307,1.94025,-0.519619
140.6,-0.0610477,-0.0811099,0.0509567,-0.296021,-0.692499,-0.0363222,0.656885,140.6,-3.11457,0.637115,2.85068,1.17307,1.94025,-0.519619
140.7,-0.139619,-0.0161098,-0.520175,0.0356738,-0.0797362,-0.533078,0.841545,140.7,0.314159,2.67475,-1.55949,-1.79322,2.98765,2.61569
140.8,-0.139619,-0.0161098,-0.520175,0.0356738,-0.0797362,-0.533078,0.841545,140.8,0.314159,2.67475,-1.55949,-1.79322,2.98765,2.61569
140.9,0.0322487,0.191572,-0.362986,-0.307097,0.332157,0.212631,0.866113,140.9,-0.781628,0.698062,2.24687,-1.86045,0.924885,1.70714
141,0.0322487,0.191572,-0.362986,-0.307097,0.332157,0.212631,0.866113,141,-0.781628,0.698062,2.24687,-1.86045,0.924885,1.70714
141.1,0.0322487,0.191572,-0.362986,-0.307097,0.332157,0.212631,0.866113,141.1,-0.781628,0.698062,2.24687,-1.86045,0.924885,1.70714
141.2,0.210232,-0.135093,-0.6092,0.685643,0.616415,0.369686,0.115142,141.2,2.7313,1.63865,0.862681,3.0442,2.56794,-1.37162
141.3,0.210232,-0.135093,-0.6092,0.685643,0.616415,0.369686,0.115142,141.3,2.7313,1.63865,0.862681,3.0442,2.56794,-1.37162
141.4,0.267603,-0.134397,0.0722838,-0.515057,0.682696,-0.471308,0.215664,141.4,-0.56423,1.02165,-2.61506,0.740159,2.88524,0.243159
141.5,0.267603,-0.134397,0.0722838,-0.515057,0.682696,-0.471308,0.215664,141.5,-0.56423,1.02165,-2.61506,0.740159,2.88524,0.243159
141.6,-0.0512492,-0.167065,-0.609126,-0.378242,0.197099,-0.573255,0.699617,141.6,2.77277,1.37539,0.376991,1.65059,0.657221,-1.07945
141.7,-0.0512492,-0.167065,-0.609126,-0.378242,0.197099,-0.573255,0.699617,141.7,2.77277,1.37539,0.376991,1.65059,0.657221,-1.07945
141.8,-0.0512492,-0.167065,-0.609126,-0.378242,0.197099,-0.573255,0.699617,141.8,2.77277,1.37539,0.376991,1.65059,0.657221,-1.07945
141.9,0.0358535,-0.395171,-0.580431,-0.333111,0.881964,-0.322041,-0.0864101,141.9,2.14822,1.4954,0.892212,-0.895982,-0.376991,-0.904779
142,0.0358535,-0.395171,-0.580431,-0.333111,0.881964,-0.322041,-0.0864101,142,2.14822,1.4954,0.892212,-0.895982,-0.376991,-0.904779
142.1,-0.000362086,-0.0797166,-0.0039116,0.997018,-0.0365695,0.0652819,-0.0188434,142.1,2.4228,0.412805,2.66093,0.228708,2.20728,-3.00273
142.2,-0.000362086,-0.0797166,-0.0039116,0.997018,-0.0365695,0.0652819,-0.0188434,142.2,2.4228,0.412805,2.66093,0.228708,2.20728,-3.00273
142.3,0.0920139,-0.186497,-0.600204,0.894891,0.130103,0.205264,0.374313,142.3,2.18089,1.79008,0.243788,2.06905,2.80607,-3.0574
142.4,0.0920139,-0.186497,-0.600204,0.894891,0.130103,0.205264,0.374313,142.4,2.18089,1.79008,0.243788,2.06905,2.80607,-3.0574
142.5,0.0782442,-0.216597,0.731473,0.075561,-0.0682651,0.933273,-0.344431,142.5,2.81424,-2.21796,0.78477,1.24784,0.535327,3.12023
142.6,0.0782442,-0.216597,0.731473,0.075561,-0.0682651,0.933273,-0.344431,142.6,2.81424,-2.21796,0.78477,1.24784,0.535327,3.12023
142.7,0.0782442,-0.216597,0.731473,0.075561,-0.0682651,0.933273,-0.344431,142.7,2.81424,-2.21796,0.78477,1.24784,0.535327,3.12023
142.8,-0.174048,-0.282804,0.427799,0.0871251,0.257389,0.918356,0.287719,142.8,-2.20351,0.327982,-1.97104,-1.9924,-3.11646,0.0565487
142.9,-0.174048,-0.282804,0.427799,0.0871251,0.257389,0.918356,0.287719,142.9,-2.20351,0.327982,-1.97104,-1.9924,-3.11646,0.0565487
143,-0.402868,-0.158073,0.334029,0.446806,0.520226,0.302328,0.662063,143,-2.87519,-1.51362,1.70023,-0.889699,-2.43725,-2.2098
143.1,-0.402868,-0.158073,0.334029,0.446806,0.520226,0.302328,0.662063,143.1,-2.87519,-1.51362,1.70023,-0.889699,-2.43725,-2.2098
143.2,-0.267981,-0.0947825,-0.247805,-0.0752031,0.869309,-0.488466,0.00685708,143.2,2.99896,2.08162,-1.91323,2.90911,-1.29057,-2.10424
143.3,-0.267981,-0.0947825,-0.247805,-0.0752031,0.869309,-0.488466,0.00685708,143.3,2.99896,2.08162,-1.91323,2.90911,-1.29057,-2.10424
143.4,-0.0202395,0.295611,-0.476257,0.113222,-0.34967,0.929678,0.0247129,143.4,1.00594,1.72285,-1.52619,0.196664,-0.636487,2.09607
143.5,-0.0202395,0.295611,-0.476257,0.113222,-0.34967,0.929678,0.0247129,143.5,1.00594,1.72285,-1.52619,0.196664,-0.636487,2.09607
143.6,-0.0202395,0.295611,-0.476257,0.113222,-0.34967,0.929678,0.0247129,143.6,1.00594,1.72285,-1.52619,0.196664,-0.636487,2.09607
143.7,0.0764609,-0.442082,-0.115745,0.995815,-0.0468125,0.0374148,0.0689948,143.7,-1.83658,1.15862,-1.89627,1.1693,-0.194779,-0.559203
143.8,0.0764609,-0.442082,-0.115745,0.995815,-0.0468125,0.0374148,0.0689948,143.8,-1.83658,1.15862,-1.89627,1.1693,-0.194779,-0.559203
143.9,0.24271,-0.357671,0.727097,0.803927,0.459655,-0.209339,0.314,143.9,-1.35214,-0.824982,-0.125035,-3.10075,0.914832,-2.88901
144,0.24271,-0.357671,0.727097,0.803927,0.459655,-0.209339,0.314,144,-1.35214,-0.824982,-0.125035,-3.10075,0.914832,-2.88901
144.1,-0.44782,0.0188249,-0.21179,-0.652511,-0.149672,0.69027,0.27451,144.1,2.95938,1.14919,-1.58588,1.8837,2.17147,3.10641
144.2,-0.44782,0.0188249,-0.21179,-0.652511,-0.149672,0.69027,0.27451,144.2,2.95938,1.14919,-1.58588,1.8837,2.17147,3.10641
144.3,-0.44782,0.0188249,-0.21179,-0.652511,-0.149672,0.69027,0.27451,144.3,2.95938,1.14919,-1.58588,1.8837,2.17147,3.10641
144.4,-0.691405,-0.0385923,-0.396441,-0.0808033,0.0790965,-0.778541,0.617323,144.4,2.91728,0.294681,0.843832,-2.62134,0.0282743,-1.8837
144.5,-0.691405,-0.0385923,-0.396441,-0.0808033,0.0790965,-0.778541,0.617323,144.5,2.91728,0.294681,0.843832,-2.62134,0.0282743,-1.8837
144.6,0.0707875,0.0384156,0.676146,0.711398,-0.51529,-0.458616,0.13439,144.6,-0.00376991,-0.940593,-1.41874,0.688637,-2.59873,-2.57234
144.7,0.0707875,0.0384156,0.676146,0.711398,-0.51529,-0.458616,0.13439,144.7,-0.00376991,-0.940593,-1.41874,0.688637,-2.59873,-2.57234
144.8,-0.619332,-0.364924,0.147477,0.303227,-0.592293,-0.0933407,0.740628,144.8,-2.82681,0.162106,-0.34746,1.61918,-0.976407,-3.10201
144.9,-0.619332,-0.364924,0.147477,0.303227,-0.592293,-0.0933407,0.740628,144.9,-2.82681,0.162106,-0.34746,1.61918,-0.976407,-3.10201
145,-0.619332,-0.364924,0.147477,0.303227,-0.592293,-0.0933407,0.740628,145,-2.82681,0.162106,-0.34746,1.61918,-0.976407,-3.10201
145.1,-0.493081,-0.690288,0.4849,-0.0125908,0.0515979,0.902775,-0.426822,145.1,-2.32666,-0.373221,-0.00376991,-2.78596,-1.50357,0.105558
145.2,-0.493081,-0.690288,0.4849,-0.0125908,0.0515979,0.902775,-0.426822,145.2,-2.32666,-0.373221,-0.00376991,-2.78596,-1.50357,0.105558
145.3,0.37963,-0.118303,-0.653326,-0.191792,-0.111756,0.58046,0.783449,145.3,2.90786,2.39012,-0.475637,-2.49568,-3.05488,2.11681
145.4,0.37963,-0.118303,-0.653326,-0.191792,-0.111756,0.58046,0.783449,145.4,2.90786,2.39012,-0.475637,-2.49568,-3.05488,2.11681
145.5,0.0588914,0.00951434,0.0511624,-0.0274436,0.0824862,0.8803,0.466384,145.5,-2.50134,1.91386,-2.99645,2.93299,3.0109,-1.16804
145.6,0.0588914,0.00951434,0.0511624,-0.0274436,0.0824862,0.8803,0.466384,145.6,-2.50134,1.91386,-2.99645,2.93299,3.0109,-1.16804
145.7,0.0588914,0.00951434,0.0511624,-0.0274436,0.0824862,0.8803,0.466384,145.7,-2.50134,1.91386,-2.99645,2.93299,3.0109,-1.16804
145.8,0.0601969,-0.413026,-0.36421,0.702831,-0.632829,0.00758797,-0.324805,145.8,2.02381,-3.01467,-1.84726,-1.84349,-1.35654,0.628947
145.9,0.0601969,-0.413026,-0.36421,0.702831,-0.632829,0.00758797,-0.324805,145.9,2.02381,-3.01467,-1.84726,-1.84349,-1.35654,0.628947
146,0.242553,-0.132653,0.356764,-0.581045,0.301487,0.478068,0.585613,146,2.96064,-0.960699,-2.27577,-1.13977,1.84537,-1.88119
146.1,0.242553,-0.132653,0.356764,-0.581045,0.301487,0.478068,0.585613,146.1,2.96064,-0.960699,-2.27577,-1.13977,1.84537,-1.88119
146.2,0.242553,-0.132653,0.356764,-0.581045,0.301487,0.478068,0.585613,146.2,2.96064,-0.960699,-2.27577,-1.13977,1.84537,-1.88119
146.3,0.290766,-0.594062,0.123815,-0.336325,-0.156,-0.763488,0.528805,146.3,2.27011,-2.26886,-1.73856,-1.23716,-0.906664,2.17273
146.4,0.290766,-0.594062,0.123815,-0.336325,-0.156,-0.763488,0.528805,146.4,2.27011,-2.26886,-1.73856,-1.23716,-0.906664,2.17273
146.5,-0.0457039,0.034684,-0.0277229,0.596569,0.0289532,0.184642,0.780496,146.5,1.97606,-0.584965,2.72313,-0.948133,-2.95184,-0.682354
146.6,-0.0457039,0.034684,-0.0277229,0.596569,0.0289532,0.184642,0.780496,146.6,1.97606,-0.584965,2.72313,-0.948133,-2.95184,-0.682354
146.7,-0.176878,0.287845,-0.748212,0.388186,0.761135,0.473803,0.213299,146.7,-0.612611,2.15639,-0.604442,-1.50671,-1.26669,-1.10584
146.8,-0.176878,0.287845,-0.748212,0.388186,0.761135,0.473803,0.213299,146.8,-0.612611,2.15639,-0.604442,-1.50671,-1.26669,-1.10584
146.9,-0.176878,0.287845,-0.748212,0.388186,0.761135,0.473803,0.213299,146.9,-0.612611,2.15639,-0.604442,-1.50671,-1.26669,-1.10584
147,-0.176878,0.287845,-0.748212,0.388186,0.761135,0.473803,0.213299,147,-0.612611,2.15639,-0.604442,-1.50671,-1.26669,-1.10584
147.1,-0.176878,0.287845,-0.748212,0.388186,0.761135,0.473803,0.213299,147.1,-0.612611,2.15639,-0.604442,-1.50671,-1.26669,-1.10584
147.2,-0.176878,0.287845,-0.748212,0.388186,0.761135,0.473803,0.213299,147.2,-0.612611,2.15639,-0.604442,-1.50671,-1.26669,-1.10584
147.3,-0.176878,0.287845,-0.748212,0.388186,0.761135,0.473803,0.213299,147.3,-0.612611,2.15639,-0.604442,-1.50671,-1.26669,-1.10584
147.4,-0.176878,0.287845,-0.748212,0.388186,0.761135,0.473803,0.213299,147.4,-0.612611,2.15639,-0.604442,-1.50671,-1.26669,-1.10584
147.5,-0.176878,0.287845,-0.748212,0.388186,0.761135,0.473803,0.213299,147.5,-0.612611,2.15639,-0.604442,-1.50671,-1.26669,-1.10584
147.6,-0.176878,0.287845,-0.748212,0.388186,0.761135,0.473803,0.213299,147.6,-0.612611,2.15639,-0.604442,-1.50671,-1.26669,-1.10584
147.7,-0.176878,0.287845,-0.748212,0.388186,0.761135,0.473803,0.213299,147.7,-0.612611,2.15639,-0.604442,-1.50671,-1.26669,-1.10584
147.8,-0.176878,0.287845,-0.748212,0.388186,0.761135,0.473803,0.213299,147.8,-0.612611,2.15639,-0.604442,-1.50671,-1.26669,-1.10584
147.9,0.242393,0.161447,0.112845,-0.114978,0.157409,-0.579282,0.791476,147.9,0.487575,-0.901009,2.24058,1.27611,2.90849,-0.889699
148,0.242393,0.161447,0.112845,-0.114978,0.157409,-0.579282,0.791476,148,0.487575,-0.901009,2.24058,1.27611,2.90849,-0.889699
148.1,-0.66382,-0.335781,0.0699975,-0.27748,0.891656,0.0679162,0.351201,148.1,0.613239,2.87896,0.847602,1.83029,-1.59153,0.0804248
148.2,-0.66382,-0.335781,0.0699975,-0.27748,0.891656,0.0679162,0.351201,148.2,0.613239,2.87896,0.847602,1.83029,-1.59153,0.0804248
148.3,-0.0763714,0.413474,0.768394,0.10539,0.177931,0.948909,0.238339,148.3,1.28805,-1.18375,0.0163363,0.701832,0.259496,-2.28834
148.4,-0.0763714,0.413474,0.768394,0.10539,0.177931,0.948909,0.238339,148.4,1.28805,-1.18375,0.0163363,0.701832,0.259496,-2.28834
148.5,0.302653,-0.240074,-0.0463426,0.057766,-0.646233,-0.259631,0.715289,148.5,2.85194,1.4112,2.34677,-2.35996,-1.13851,-3.10829
148.6,0.302653,-0.240074,-0.0463426,0.057766,-0.646233,-0.259631,0.715289,148.6,2.85194,1.4112,2.34677,-2.35996,-1.13851,-3.10829
148.7,-0.348704,0.121246,0.363815,0.562293,-0.32396,0.728944,0.217984,148.7,-0.0483805,2.60312,1.96035,-0.125035,1.63049,-0.754611
148.8,-0.348704,0.121246,0.363815,0.562293,-0.32396,0.728944,0.217984,148.8,-0.0483805,2.60312,1.96035,-0.125035,1.63049,-0.754611
148.9,-0.348704,0.121246,0.363815,0.562293,-0.32396,0.728944,0.217984,148.9,-0.0483805,2.60312,1.96035,-0.125035,1.63049,-0.754611
149,0.0283165,0.351082,0.0601183,-0.261491,0.207078,-0.0401193,0.941877,149,1.39738,1.10207,-2.50322,-0.104929,-2.76272,1.0606
149.1,0.0283165,0.351082,0.0601183,-0.261491,0.207078,-0.0401193,0.941877,149.1,1.39738,1.10207,-2.50322,-0.104929,-2.76272,1.0606
149.2,0.118572,-0.135402,0.0583387,-0.0268276,-0.542712,-0.303206,0.782822,149.2,-3.03101,2.59307,-2.95373,1.73039,-1.08385,2.59307
149.3,0.118572,-0.135402,0.0583387,-0.0268276,-0.542712,-0.303206,0.782822,149.3,-3.03101,2.59307,-2.95373,1.73039,-1.08385,2.59307
149.4,0.00493139,0.295183,-0.616931,-0.441929,0.893631,0.0598468,0.0504099,149.4,1.11527,0.517106,1.14605,-1.80956,-1.37162,-0.0339292
149.5,0.00493139,0.295183,-0.616931,-0.441929,0.893631,0.0598468,0.0504099,149.5,1.11527,0.517106,1.14605,-1.80956,-1.37162,-0.0339292
149.6,0.825907,-0.274987,0.232218,0.745434,-0.56539,-0.0558851,0.348624,149.6,3.02598,-2.62386,-0.555434,-2.50322,-0.582451,-1.17998
149.7,0.825907,-0.274987,0.232218,0.745434,-0.56539,-0.0558851,0.348624,149.7,3.02598,-2.62386,-0.555434,-2.50322,-0.582451,-1.17998
149.8,0.221404,0.158395,-0.137853,-0.428089,-0.225406,0.562673,0.670321,149.8,-0.148911,-0.544752,2.37253,-0.852628,0.218655,1.1781
149.9,0.221404,0.158395,-0.137853,-0.428089,-0.225406,0.562673,0.670321,149.9,-0.148911,-0.544752,2.37253,-0.852628,0.218655,1.1781
150,0.221404,0.158395,-0.137853,-0.428089,-0.225406,0.562673,0.670321,150,-0.148911,-0.544752,2.37253,-0.852628,0.218655,1.1781
150.1,0.401781,-0.154543,-0.024801,0.73535,0.442341,0.267436,0.438261,150.1,2.84,1.77123,1.92768,-0.526531,2.95875,2.09356
150.2,0.401781,-0.154543,-0.024801,0.73535,0.442341,0.267436,0.438261,150.2,2.84,1.77123,1.92768,-0.526531,2.95875,2.09356
150.3,0.00448368,0.712398,0.574955,0.171713,-0.111255,0.823769,0.528717,150.3,-1.45644,-2.2299,-0.368195,3.02912,-1.85919,-3.01342
150.4,0.00448368,0.712398,0.574955,0.171713,-0.111255,0.823769,0.528717,150.4,-1.45644,-2.2299,-0.368195,3.02912,-1.85919,-3.01342
150.5,0.161374,0.0876268,0.109859,0.31934,0.496011,0.0203044,0.807207,150.5,-1.72536,-0.781,-3.08002,-0.358142,1.1071,1.74861
150.6,0.161374,0.0876268,0.109859,0.31934,0.496011,0.0203044,0.807207,150.6,-1.72536,-0.781,-3.08002,-0.358142,1.1071,1.74861
150.7,0.161374,0.0876268,0.109859,0.31934,0.496011,0.0203044,0.807207,150.7,-1.72536,-0.781,-3.08002,-0.358142,1.1071,1.74861
150.8,0.331751,-0.319965,-0.461271,0.754527,-0.560456,0.251634,0.230779,150.8,-0.967611,1.08448,-0.218027,1.56326,-1.78442,2.87456
150.9,0.331751,-0.319965,-0.461271,0.754527,-0.560456,0.251634,0.230779,150.9,-0.967611,1.08448,-0.218027,1.56326,-1.78442,2.87456
151,0.0945655,0.0480222,-0.533505,0.0357106,0.796506,-0.592657,0.114288,151,-2.19911,1.34083,1.00719,1.13349,-2.40332,-1.59719
151.1,0.0945655,0.0480222,-0.533505,0.0357106,0.796506,-0.592657,0.114288,151.1,-2.19911,1.34083,1.00719,1.13349,-2.40332,-1.59719
151.2,0.0945655,0.0480222,-0.533505,0.0357106,0.796506,-0.592657,0.114288,151.2,-2.19911,1.34083,1.00719,1.13349,-2.40332,-1.59719
151.3,0.195861,-0.169063,0.262243,-0.414519,-0.148722,-0.6489,0.620471,151.3,-1.06877,-2.14194,2.62009,-1.31444,1.80139,2.41023
151.4,0.195861,-0.169063,0.262243,-0.414519,-0.148722,-0.6489,0.620471,151.4,-1.06877,-2.14194,2.62009,-1.31444,1.80139,2.41023
151.5,-0.485259,-0.203053,0.145893,-0.169055,0.68206,-0.377819,0.602882,151.5,-3.06242,0.790425,-2.12874,-0.602557,-0.84069,-2.59747
151.6,-0.485259,-0.203053,0.145893,-0.169055,0.68206,-0.377819,0.602882,151.6,-3.06242,0.790425,-2.12874,-0.602557,-0.84069,-2.59747
151.7,-0.185364,-0.0678981,0.356945,-0.24628,0.624036,0.73443,-0.102656,151.7,1.4244,-2.79413,2.65465,2.89718,0.673557,1.77374
151.8,-0.185364,-0.0678981,0.356945,-0.24628,0.624036,0.73443,-0.102656,151.8,1.4244,-2.79413,2.65465,2.89718,0.673557,1.77374
151.9,-0.185364,-0.0678981,0.356945,-0.24628,0.624036,0.73443,-0.102656,151.9,1.4244,-2.79413,2.65465,2.89718,0.673557,1.77374
152,0.244827,0.233593,-0.560717,0.156759,-0.263519,-0.448718,0.839427,152,0.667903,1.3113,-0.715655,0.49323,-2.79413,-1.52681
152.1,0.244827,0.233593,-0.560717,0.156759,-0.263519,-0.448718,0.839427,152.1,0.667903,1.3113,-0.715655,0.49323,-2.79413,-1.52681
152.2,0.346948,-0.583971,0.467703,-0.222366,-0.401139,0.455773,0.762831,152.2,2.18089,-2.28896,-0.985203,-0.493858,-2.36876,-1.36094
152.3,0.346948,-0.583971,0.467703,-0.222366,-0.401139,0.455773,0.762831,152.3,2.18089,-2.28896,-0.985203,-0.493858,-2.36876,-1.36094
152.4,0.346948,-0.583971,0.467703,-0.222366,-0.401139,0.455773,0.762831,152.4,2.18089,-2.28896,-0.985203,-0.493858,-2.36876,-1.36094
152.5,-0.0856491,0.806316,0.284671,-0.363301,0.213015,0.886436,-0.192011,152.5,-1.40492,-2.75392,-0.0389557,-2.51265,2.39641,-1.6374
152.6,-0.0856491,0.806316,0.284671,-0.363301,0.213015,0.886436,-0.192011,152.6,-1.40492,-2.75392,-0.0389557,-2.51265,2.39641,-1.6374
152.7,-0.228073,-0.102295,0.237705,0.315164,-0.360399,0.874281,-0.0801108,152.7,2.89906,1.00908,-2.65527,-2.12497,-0.993372,-0.520248
152.8,-0.228073,-0.102295,0.237705,0.315164,-0.360399,0.874281,-0.0801108,152.8,2.89906,1.00908,-2.65527,-2.12497,-0.993372,-0.520248
152.9,-0.590957,-0.427717,-0.151227,0.05124,0.775028,-0.623497,0.0892013,152.9,0.85954,-2.80607,-1.10584,-2.66721,-0.76592,1.57457
153,-0.590957,-0.427717,-0.151227,0.05124,0.775028,-0.623497,0.0892013,153,0.85954,-2.80607,-1.10584,-2.66721,-0.76592,1.57457
153.1,-0.590957,-0.427717,-0.151227,0.05124,0.775028,-0.623497,0.0892013,153.1,0.85954,-2.80607,-1.10584,-2.66721,-0.76592,1.57457
153.2,0.164739,0.454728,0.826306,0.313163,-0.461133,0.386857,0.734593,153.2,-1.64619,-1.73102,-0.647168,-2.64899,-1.31444,2.74638
153.3,0.164739,0.454728,0.826306,0.313163,-0.461133,0.386857,0.734593,153.3,-1.64619,-1.73102,-0.647168,-2.64899,-1.31444,2.74638
153.4,-0.474118,0.514724,0.397622,-0.272072,0.248074,-0.521706,0.769584,153.4,2.13251,-0.417204,0.289027,-3.11395,1.35088,-0.726965
153.5,-0.474118,0.514724,0.397622,-0.272072,0.248074,-0.521706,0.769584,153.5,2.13251,-0.417204,0.289027,-3.11395,1.35088,-0.726965
153.6,-0.474118,0.514724,0.397622,-0.272072,0.248074,-0.521706,0.769584,153.6,2.13251,-0.417204,0.289027,-3.11395,1.35088,-0.726965
153.7,-0.474118,0.514724,0.397622,-0.272072,0.248074,-0.521706,0.769584,153.7,2.13251,-0.417204,0.289027,-3.11395,1.35088,-0.726965
153.8,-0.474118,0.514724,0.397622,-0.272072,0.248074,-0.521706,0.769584,153.8,2.13251,-0.417204,0.289027,-3.11395,1.35088,-0.726965
153.9,-0.474118,0.514724,0.397622,-0.272072,0.248074,-0.521706,0.769584,153.9,2.13251,-0.417204,0.289027,-3.11395,1.35088,-0.726965
154,-0.474118,0.514724,0.397622,-0.272072,0.248074,-0.521706,0.769584,154,2.13251,-0.417204,0.289027,-3.11395,1.35088,-0.726965
154.1,-0.474118,0.514724,0.397622,-0.272072,0.248074,-0.521706,0.769584,154.1,2.13251,-0.417204,0.289027,-3.11395,1.35088,-0.726965
154.2,-0.474118,0.514724,0.397622,-0.272072,0.248074,-0.521706,0.769584,154.2,2.13251,-0.417204,0.289027,-3.11395,1.35088,-0.726965
154.3,-0.474118,0.514724,0.397622,-0.272072,0.248074,-0.521706,0.769584,154.3,2.13251,-0.417204,0.289027,-3.11395,1.35088,-0.726965
154.4,-0.474118,0.514724,0.397622,-0.272072,0.248074,-0.521706,0.769584,154.4,2.13251,-0.417204,0.289027,-3.11395,1.35088,-0.726965
154.5,-0.17702,0.403615,-0.459947,0.300954,0.941991,0.139814,0.050309,154.5,1.57331,1.50294,-0.911062,2.56794,-0.622664,2.82869
